2018-12-26 07:42:27,405 INFO  [Log] Browser launched 
2018-12-26 07:42:51,159 INFO  [Log] Value needs to selected from lookup window 
2018-12-26 07:42:51,318 INFO  [Log] Value selected from lookup 
2018-12-26 07:42:51,374 INFO  [Log] Tab to main browser window 
2018-12-26 07:42:51,374 INFO  [Log] CauseOfInjury entered 
2018-12-26 07:42:51,486 INFO  [Log] EmployeeDoingJustBeforeIncident entered 
2018-12-26 07:42:51,631 INFO  [Log] Value selected from dropdown 
2018-12-26 07:42:51,631 INFO  [Log] WorkerInEmployWhenInjured entered 
2018-12-26 07:42:51,886 INFO  [Log] DateOfLastHire entered 
2018-12-26 07:42:52,109 INFO  [Log] GrossEarningsOfEmployeePreceedingInjury entered 
2018-12-26 07:42:52,396 INFO  [Log] SubmitterEmailAddress entered 
2018-12-26 07:42:52,482 INFO  [Log] Upload File path selected 
2018-12-26 07:42:52,615 INFO  [Log] Upload File path copied 
2018-12-26 07:42:58,627 INFO  [Log] File Uploaded 
2018-12-26 07:42:58,627 INFO  [Log] UploadFile done 
2018-12-26 07:42:58,773 INFO  [Log] I Agree checked 
2018-12-26 07:43:02,913 INFO  [Log] Submit button clicked 
2018-12-26 07:43:02,990 INFO  [Log] Got the text value from an element 
2018-12-26 07:43:02,990 INFO  [Log] Both values same, returns True 
2018-12-26 07:43:02,990 INFO  [Log] Got the result by validating the text 
2018-12-26 07:43:03,034 INFO  [Log] Got the text value from an element 
2018-12-26 07:43:03,034 INFO  [Log] Both values same, returns True 
2018-12-26 07:43:03,034 INFO  [Log] Got the result by validating the text 
2018-12-26 07:43:13,239 INFO  [Log] URL navigated 
2018-12-26 07:43:13,533 INFO  [Log] Username entered 
2018-12-26 07:43:13,693 INFO  [Log] Password entered 
2018-12-26 07:43:17,089 INFO  [Log] Login button clicked 
2018-12-26 07:43:44,992 INFO  [Log] Got the result for whether element is displayed 
2018-12-26 07:43:44,992 INFO  [Log] Both values same, returns True 
2018-12-26 07:43:45,176 INFO  [Log] Clicked on App launcher icon 
2018-12-26 07:43:47,624 INFO  [Log] wait completed for 120 seconds 
2018-12-26 07:43:47,936 INFO  [Log] Selected object 101 
2018-12-26 07:43:52,034 INFO  [Log] wait completed for 120 seconds 
2018-12-26 07:43:52,904 INFO  [Log] Select All option from list view 
2018-12-26 07:43:58,146 INFO  [Log] First record selected 
2018-12-26 07:44:01,340 INFO  [Log] Got the text value from an element 
2018-12-26 07:44:01,341 INFO  [Log] Both values same, returns True 
2018-12-26 07:44:01,420 INFO  [Log] Got the text value from an element 
2018-12-26 07:44:01,421 INFO  [Log] Both values same, returns True 
2018-12-26 07:44:01,421 INFO  [Log] First Name value validation done 
2018-12-26 07:44:01,468 INFO  [Log] Got the text value from an element 
2018-12-26 07:44:01,468 INFO  [Log] Both values same, returns True 
2018-12-26 07:44:01,469 INFO  [Log] Social Security Number value validation done 
2018-12-26 07:44:01,531 INFO  [Log] Got the text value from an element 
2018-12-26 07:44:01,531 INFO  [Log] Both values same, returns True 
2018-12-26 07:44:01,532 INFO  [Log] Date of Birth value validation done 
2018-12-26 07:44:01,582 INFO  [Log] Got the text value from an element 
2018-12-26 07:44:01,582 INFO  [Log] Both values same, returns True 
2018-12-26 07:44:01,583 INFO  [Log] Home Address value validation done 
2018-12-26 07:44:01,627 INFO  [Log] Got the text value from an element 
2018-12-26 07:44:01,627 INFO  [Log] Both values same, returns True 
2018-12-26 07:44:01,631 INFO  [Log] Home City value validation done 
2018-12-26 07:44:01,696 INFO  [Log] Got the text value from an element 
2018-12-26 07:44:01,697 INFO  [Log] Both values same, returns True 
2018-12-26 07:44:01,697 INFO  [Log] Home state value validation done 
2018-12-26 07:44:01,743 INFO  [Log] Got the text value from an element 
2018-12-26 07:44:01,743 INFO  [Log] Both values same, returns True 
2018-12-26 07:44:01,744 INFO  [Log] Home zip code value validation done 
2018-12-26 07:44:01,788 INFO  [Log] Got the text value from an element 
2018-12-26 07:44:01,788 INFO  [Log] Both values same, returns True 
2018-12-26 07:44:01,789 INFO  [Log] Home telephone value validation done 
2018-12-26 07:44:01,835 INFO  [Log] Got the text value from an element 
2018-12-26 07:44:01,835 INFO  [Log] Both values same, returns True 
2018-12-26 07:44:01,836 INFO  [Log] Sex value validation done 
2018-12-26 07:44:01,892 INFO  [Log] Got the text value from an element 
2018-12-26 07:44:01,892 INFO  [Log] Both values same, returns True 
2018-12-26 07:44:01,893 INFO  [Log] Marital status value validation done 
2018-12-26 07:44:01,953 INFO  [Log] Got the text value from an element 
2018-12-26 07:44:01,953 INFO  [Log] Both values same, returns True 
2018-12-26 07:44:01,954 INFO  [Log] Employer Name value validation done 
2018-12-26 07:44:02,049 INFO  [Log] Got the text value from an element 
2018-12-26 07:44:02,049 INFO  [Log] Both values same, returns True 
2018-12-26 07:44:02,050 INFO  [Log] Fein Number value validation done 
2018-12-26 07:44:02,143 INFO  [Log] Got the text value from an element 
2018-12-26 07:44:02,143 INFO  [Log] Both values same, returns True 
2018-12-26 07:44:02,143 INFO  [Log] Office Address value validation done 
2018-12-26 07:44:02,195 INFO  [Log] Got the text value from an element 
2018-12-26 07:44:02,195 INFO  [Log] Both values same, returns True 
2018-12-26 07:44:02,195 INFO  [Log] Office City value validation done 
2018-12-26 07:44:02,244 INFO  [Log] Got the text value from an element 
2018-12-26 07:44:02,244 INFO  [Log] Both values same, returns True 
2018-12-26 07:44:02,245 INFO  [Log] Office State value validation done 
2018-12-26 07:44:02,290 INFO  [Log] Got the text value from an element 
2018-12-26 07:44:02,290 INFO  [Log] Both values same, returns True 
2018-12-26 07:44:02,290 INFO  [Log] Office Zipcode value validation done 
2018-12-26 07:44:02,339 INFO  [Log] Got the text value from an element 
2018-12-26 07:44:02,339 INFO  [Log] Both values same, returns True 
2018-12-26 07:44:02,340 INFO  [Log] Office telephone value validation done 
2018-12-26 07:44:02,388 INFO  [Log] Got the text value from an element 
2018-12-26 07:44:02,388 INFO  [Log] Both values same, returns True 
2018-12-26 07:44:02,389 INFO  [Log] DAte of Injury value validation done 
2018-12-26 07:44:02,438 INFO  [Log] Got the text value from an element 
2018-12-26 07:44:02,438 INFO  [Log] Both values same, returns True 
2018-12-26 07:44:02,438 INFO  [Log] Date Employer Notified Of Injury value validation done 
2018-12-26 07:44:02,491 INFO  [Log] Got the text value from an element 
2018-12-26 07:44:02,491 INFO  [Log] Both values same, returns True 
2018-12-26 07:44:02,492 INFO  [Log] LastDayOfWorkAfterInjury value validation done 
2018-12-26 07:44:02,549 INFO  [Log] Got the text value from an element 
2018-12-26 07:44:02,550 INFO  [Log] Both values same, returns True 
2018-12-26 07:44:02,550 INFO  [Log] EmployerOccupationWhenInjured value validation done 
2018-12-26 07:44:02,598 INFO  [Log] Got the text value from an element 
2018-12-26 07:44:02,598 INFO  [Log] Both values same, returns True 
2018-12-26 07:44:02,599 INFO  [Log] InjuryOccursOnInjuryPremises value validation done 
2018-12-26 07:44:02,642 INFO  [Log] Got the text value from an element 
2018-12-26 07:44:02,643 INFO  [Log] Both values same, returns True 
2018-12-26 07:44:02,643 INFO  [Log] WhatWasTheInjury value validation done 
2018-12-26 07:44:02,690 INFO  [Log] Got the text value from an element 
2018-12-26 07:44:02,690 INFO  [Log] Both values same, returns True 
2018-12-26 07:44:02,690 INFO  [Log] PartOfBodyInjured value validation done 
2018-12-26 07:44:02,734 INFO  [Log] Got the text value from an element 
2018-12-26 07:44:02,734 INFO  [Log] Both values same, returns True 
2018-12-26 07:44:02,735 INFO  [Log] PartOfBodyInjuryTable value validation done 
2018-12-26 07:44:02,791 INFO  [Log] Got the text value from an element 
2018-12-26 07:44:02,791 INFO  [Log] Both values same, returns True 
2018-12-26 07:44:02,791 INFO  [Log] Fatal value validation done 
2018-12-26 07:44:02,845 INFO  [Log] Got the text value from an element 
2018-12-26 07:44:02,845 INFO  [Log] Both values same, returns True 
2018-12-26 07:44:02,846 INFO  [Log] EmployeeTreatedInEmergencyRoom value validation done 
2018-12-26 07:44:02,894 INFO  [Log] Got the text value from an element 
2018-12-26 07:44:02,894 INFO  [Log] Both values same, returns True 
2018-12-26 07:44:02,894 INFO  [Log] EmployeeHospitalizedOvernight value validation done 
2018-12-26 07:44:02,938 INFO  [Log] Got the text value from an element 
2018-12-26 07:44:02,938 INFO  [Log] Both values same, returns True 
2018-12-26 07:44:02,938 INFO  [Log] ValidityOfClaimDoubted value validation done 
2018-12-26 07:44:02,981 INFO  [Log] Got the text value from an element 
2018-12-26 07:44:02,981 INFO  [Log] Both values same, returns True 
2018-12-26 07:44:02,981 INFO  [Log] WhatHappened value validation done 
2018-12-26 07:44:03,028 INFO  [Log] Got the text value from an element 
2018-12-26 07:44:03,028 INFO  [Log] Both values same, returns True 
2018-12-26 07:44:03,029 INFO  [Log] SubstanceDirectlyHarmedEmployee value validation done 
2018-12-26 07:44:03,074 INFO  [Log] Got the text value from an element 
2018-12-26 07:44:03,074 INFO  [Log] Both values same, returns True 
2018-12-26 07:44:03,074 INFO  [Log] NatureOfInjury value validation done 
2018-12-26 07:44:03,123 INFO  [Log] Got the text value from an element 
2018-12-26 07:44:03,123 INFO  [Log] Both values same, returns True 
2018-12-26 07:44:03,123 INFO  [Log] CauseOfInjury value validation done 
2018-12-26 07:44:03,165 INFO  [Log] Got the text value from an element 
2018-12-26 07:44:03,166 INFO  [Log] Both values same, returns True 
2018-12-26 07:44:03,166 INFO  [Log] EmployeeDoingJustBeforeIncident value validation done 
2018-12-26 07:44:03,214 INFO  [Log] Got the text value from an element 
2018-12-26 07:44:03,215 INFO  [Log] Both values same, returns True 
2018-12-26 07:44:03,216 INFO  [Log] WorkerInEmployWhenInjured value validation done 
2018-12-26 07:44:03,260 INFO  [Log] Got the text value from an element 
2018-12-26 07:44:03,260 INFO  [Log] Both values same, returns True 
2018-12-26 07:44:03,260 INFO  [Log] DateOfLastHire value validation done 
2018-12-26 07:44:03,313 INFO  [Log] Got the text value from an element 
2018-12-26 07:44:03,313 INFO  [Log] Both values same, returns True 
2018-12-26 07:44:03,314 INFO  [Log] GrossEarningsOfEmployeePreceedingInjury value validation done 
2018-12-26 07:44:03,357 INFO  [Log] Got the text value from an element 
2018-12-26 07:44:03,357 INFO  [Log] Both values same, returns True 
2018-12-26 07:44:03,358 INFO  [Log] SubmitterEmailAddress value validation done 
2018-12-26 07:44:18,746 INFO  [Log] XXXXXXXXXXXXXXXXXXXXXXX             -E---N---D-             XXXXXXXXXXXXXXXXXXXXXX 
2018-12-26 07:44:18,746 INFO  [Log]   
2018-12-26 07:44:18,746 INFO  [Log]   
2018-12-26 07:44:18,746 INFO  [Log]   
2018-12-26 07:44:18,761 INFO  [Log] **************************************************************************************** 
2018-12-26 07:44:18,761 INFO  [Log] $$$$$$$$$$$$$$$$$$$$$                 TC02  Check whether the values are properly mapped from Employer Report form to 101 object in salesforce       $$$$$$$$$$$$$$$$$$$$$$$$$ 
2018-12-26 07:44:18,761 INFO  [Log] **************************************************************************************** 
2018-12-26 07:44:21,222 INFO  [Log] Last name entered 
2018-12-26 07:44:21,378 INFO  [Log] First name entered 
2018-12-26 07:44:21,587 INFO  [Log] Social Security Number entered 
2018-12-26 07:44:21,832 INFO  [Log] Birth date entered 
2018-12-26 07:44:22,030 INFO  [Log] HomeAddress entered 
2018-12-26 07:44:22,214 INFO  [Log] HomeCity entered 
2018-12-26 07:44:22,402 INFO  [Log] HomeState entered 
2018-12-26 07:44:22,535 INFO  [Log] HomeZipCode entered 
2018-12-26 07:44:22,734 INFO  [Log] HomeTelephone entered 
2018-12-26 07:44:22,877 INFO  [Log] Value selected from dropdown 
2018-12-26 07:44:22,877 INFO  [Log] Sex entered 
2018-12-26 07:44:23,029 INFO  [Log] Value selected from dropdown 
2018-12-26 07:44:23,029 INFO  [Log] MaritalStatus entered 
2018-12-26 07:44:23,243 INFO  [Log] EmployerName entered 
2018-12-26 07:44:23,387 INFO  [Log] FeinNumber entered 
2018-12-26 07:44:23,701 INFO  [Log] OfficeAddress entered 
2018-12-26 07:44:23,967 INFO  [Log] OfficeCity entered 
2018-12-26 07:44:24,277 INFO  [Log] OfficeState entered 
2018-12-26 07:44:24,406 INFO  [Log] OfficeZipCode entered 
2018-12-26 07:44:24,635 INFO  [Log] OfficeTelephone entered 
2018-12-26 07:44:24,845 INFO  [Log] DateOfInjury entered 
2018-12-26 07:44:25,048 INFO  [Log] DateEmployerNotifiedOfInjury entered 
2018-12-26 07:44:25,259 INFO  [Log] LastDayOfWorkAfterInjury entered 
2018-12-26 07:44:25,346 INFO  [Log] employeeReturnedToWorkNo selected 
2018-12-26 07:44:25,490 INFO  [Log] EmployerOccupationWhenInjured entered 
2018-12-26 07:44:25,631 INFO  [Log] Value selected from dropdown 
2018-12-26 07:44:25,631 INFO  [Log] injuryOccurOnEmployerPremises entered 
2018-12-26 07:44:25,729 INFO  [Log] WhatWasTheInjury entered 
2018-12-26 07:44:25,914 INFO  [Log] PartOfBodyInjured entered 
2018-12-26 07:44:26,128 INFO  [Log] Clicked on lookup icon 
2018-12-26 07:44:26,133 INFO  [Log] Get all the browser windows 
2018-12-26 07:44:26,143 INFO  [Log] Get the main window 
2018-12-26 07:44:26,148 INFO  [Log] Get the main window 
2018-12-26 07:44:26,149 INFO  [Log] Lookup window selected 
2018-12-26 07:44:26,154 INFO  [Log] Tab to Lookup window 
2018-12-26 07:44:27,234 INFO  [Log] Tab to search frame 
2018-12-26 07:44:27,335 INFO  [Log] search text entered 
2018-12-26 07:44:27,989 INFO  [Log] Click Go button 
2018-12-26 07:44:28,044 INFO  [Log] Tab to results frame 
2018-12-26 07:44:28,063 INFO  [Log] Get all the search items 
2018-12-26 07:44:28,108 INFO  [Log] Value needs to selected from lookup window 
2018-12-26 07:44:28,151 INFO  [Log] Value needs to selected from lookup window 
2018-12-26 07:44:28,315 INFO  [Log] Value selected from lookup 
2018-12-26 07:44:28,367 INFO  [Log] Tab to main browser window 
2018-12-26 07:44:28,367 INFO  [Log] partOfBodyLookupTable entered 
2018-12-26 07:44:28,538 INFO  [Log] Value selected from dropdown 
2018-12-26 07:44:28,538 INFO  [Log] Fatal entered 
2018-12-26 07:44:28,683 INFO  [Log] Value selected from dropdown 
2018-12-26 07:44:28,683 INFO  [Log] EmployeeTreatedInEmergencyRoom entered 
2018-12-26 07:44:28,821 INFO  [Log] Value selected from dropdown 
2018-12-26 07:44:28,821 INFO  [Log] EmployeeHospitalizedOvernight entered 
2018-12-26 07:44:28,980 INFO  [Log] Value selected from dropdown 
2018-12-26 07:44:28,980 INFO  [Log] ValidityOfClaimDoubted entered 
2018-12-26 07:44:29,102 INFO  [Log] WhatHappened entered 
2018-12-26 07:44:29,203 INFO  [Log] SubstanceDirectlyHarmedEmployee entered 
2018-12-26 07:44:29,400 INFO  [Log] Clicked on lookup icon 
2018-12-26 07:44:29,404 INFO  [Log] Get all the browser windows 
2018-12-26 07:44:29,411 INFO  [Log] Get the main window 
2018-12-26 07:44:29,416 INFO  [Log] Get the main window 
2018-12-26 07:44:29,416 INFO  [Log] Lookup window selected 
2018-12-26 07:44:29,433 INFO  [Log] Tab to Lookup window 
2018-12-26 07:44:30,508 INFO  [Log] Tab to search frame 
2018-12-26 07:44:30,764 INFO  [Log] search text entered 
2018-12-26 07:44:31,345 INFO  [Log] Click Go button 
2018-12-26 07:44:31,394 INFO  [Log] Tab to results frame 
2018-12-26 07:44:31,406 INFO  [Log] Get all the search items 
2018-12-26 07:44:31,440 INFO  [Log] Value needs to selected from lookup window 
2018-12-26 07:44:31,477 INFO  [Log] Value needs to selected from lookup window 
2018-12-26 07:44:31,642 INFO  [Log] Value selected from lookup 
2018-12-26 07:44:31,703 INFO  [Log] Tab to main browser window 
2018-12-26 07:44:31,703 INFO  [Log] NatureOfInjury entered 
2018-12-26 07:44:31,914 INFO  [Log] Clicked on lookup icon 
2018-12-26 07:44:31,923 INFO  [Log] Get all the browser windows 
2018-12-26 07:44:31,928 INFO  [Log] Get the main window 
2018-12-26 07:44:31,935 INFO  [Log] Get the main window 
2018-12-26 07:44:31,935 INFO  [Log] Lookup window selected 
2018-12-26 07:44:31,940 INFO  [Log] Tab to Lookup window 
2018-12-26 07:44:33,014 INFO  [Log] Tab to search frame 
2018-12-26 07:44:33,282 INFO  [Log] search text entered 
2018-12-26 07:44:33,848 INFO  [Log] Click Go button 
2018-12-26 07:44:33,893 INFO  [Log] Tab to results frame 
2018-12-26 07:44:33,907 INFO  [Log] Get all the search items 
2018-12-26 07:44:33,943 INFO  [Log] Value needs to selected from lookup window 
2018-12-26 07:44:33,977 INFO  [Log] Value needs to selected from lookup window 
2018-12-26 07:44:34,127 INFO  [Log] Value selected from lookup 
2018-12-26 07:44:34,184 INFO  [Log] Tab to main browser window 
2018-12-26 07:44:34,184 INFO  [Log] CauseOfInjury entered 
2018-12-26 07:44:34,299 INFO  [Log] EmployeeDoingJustBeforeIncident entered 
2018-12-26 07:44:34,453 INFO  [Log] Value selected from dropdown 
2018-12-26 07:44:34,453 INFO  [Log] WorkerInEmployWhenInjured entered 
2018-12-26 07:44:34,698 INFO  [Log] DateOfLastHire entered 
2018-12-26 07:44:34,913 INFO  [Log] GrossEarningsOfEmployeePreceedingInjury entered 
2018-12-26 07:44:35,169 INFO  [Log] SubmitterEmailAddress entered 
2018-12-26 07:44:35,252 INFO  [Log] Upload File path selected 
2018-12-26 07:44:35,254 INFO  [Log] Upload File path copied 
2018-12-26 07:44:41,257 INFO  [Log] File Uploaded 
2018-12-26 07:44:41,257 INFO  [Log] UploadFile done 
2018-12-26 07:44:41,346 INFO  [Log] I Agree checked 
2018-12-26 07:44:44,457 INFO  [Log] Submit button clicked 
2018-12-26 07:44:44,523 INFO  [Log] Got the text value from an element 
2018-12-26 07:44:44,523 INFO  [Log] Both values same, returns True 
2018-12-26 07:44:44,523 INFO  [Log] Got the result by validating the text 
2018-12-26 07:44:44,571 INFO  [Log] Got the text value from an element 
2018-12-26 07:44:44,571 INFO  [Log] Both values same, returns True 
2018-12-26 07:44:44,571 INFO  [Log] Got the result by validating the text 
2018-12-26 07:44:46,740 INFO  [Log] URL navigated 
2018-12-26 07:44:46,945 INFO  [Log] Username entered 
2018-12-26 07:44:47,046 INFO  [Log] Password entered 
2018-12-26 07:44:48,982 INFO  [Log] Login button clicked 
2018-12-26 07:45:14,029 INFO  [Log] Got the result for whether element is displayed 
2018-12-26 07:45:14,029 INFO  [Log] Both values same, returns True 
2018-12-26 07:45:14,168 INFO  [Log] Clicked on App launcher icon 
2018-12-26 07:45:15,321 INFO  [Log] wait completed for 120 seconds 
2018-12-26 07:45:16,035 INFO  [Log] Selected object 101 
2018-12-26 07:45:17,316 INFO  [Log] wait completed for 120 seconds 
2018-12-26 07:45:18,530 INFO  [Log] Select All option from list view 
2018-12-26 07:45:23,768 INFO  [Log] First record selected 
2018-12-26 07:45:27,012 INFO  [Log] Got the text value from an element 
2018-12-26 07:45:27,012 INFO  [Log] Both values same, returns True 
2018-12-26 07:45:27,065 INFO  [Log] Got the text value from an element 
2018-12-26 07:45:27,065 INFO  [Log] Both values same, returns True 
2018-12-26 07:45:27,067 INFO  [Log] First Name value validation done 
2018-12-26 07:45:27,126 INFO  [Log] Got the text value from an element 
2018-12-26 07:45:27,126 INFO  [Log] Both values same, returns True 
2018-12-26 07:45:27,126 INFO  [Log] Social Security Number value validation done 
2018-12-26 07:45:27,175 INFO  [Log] Got the text value from an element 
2018-12-26 07:45:27,175 INFO  [Log] Both values same, returns True 
2018-12-26 07:45:27,175 INFO  [Log] Date of Birth value validation done 
2018-12-26 07:45:27,224 INFO  [Log] Got the text value from an element 
2018-12-26 07:45:27,224 INFO  [Log] Both values same, returns True 
2018-12-26 07:45:27,225 INFO  [Log] Home Address value validation done 
2018-12-26 07:45:27,289 INFO  [Log] Got the text value from an element 
2018-12-26 07:45:27,289 INFO  [Log] Both values same, returns True 
2018-12-26 07:45:27,290 INFO  [Log] Home City value validation done 
2018-12-26 07:45:27,337 INFO  [Log] Got the text value from an element 
2018-12-26 07:45:27,337 INFO  [Log] Both values same, returns True 
2018-12-26 07:45:27,337 INFO  [Log] Home state value validation done 
2018-12-26 07:45:27,383 INFO  [Log] Got the text value from an element 
2018-12-26 07:45:27,383 INFO  [Log] Both values same, returns True 
2018-12-26 07:45:27,384 INFO  [Log] Home zip code value validation done 
2018-12-26 07:45:27,441 INFO  [Log] Got the text value from an element 
2018-12-26 07:45:27,441 INFO  [Log] Both values same, returns True 
2018-12-26 07:45:27,442 INFO  [Log] Home telephone value validation done 
2018-12-26 07:45:27,508 INFO  [Log] Got the text value from an element 
2018-12-26 07:45:27,508 INFO  [Log] Both values same, returns True 
2018-12-26 07:45:27,508 INFO  [Log] Sex value validation done 
2018-12-26 07:45:27,594 INFO  [Log] Got the text value from an element 
2018-12-26 07:45:27,594 INFO  [Log] Both values same, returns True 
2018-12-26 07:45:27,595 INFO  [Log] Marital status value validation done 
2018-12-26 07:45:27,666 INFO  [Log] Got the text value from an element 
2018-12-26 07:45:27,666 INFO  [Log] Both values same, returns True 
2018-12-26 07:45:27,667 INFO  [Log] Employer Name value validation done 
2018-12-26 07:45:27,734 INFO  [Log] Got the text value from an element 
2018-12-26 07:45:27,734 INFO  [Log] Both values same, returns True 
2018-12-26 07:45:27,735 INFO  [Log] Fein Number value validation done 
2018-12-26 07:45:27,803 INFO  [Log] Got the text value from an element 
2018-12-26 07:45:27,803 INFO  [Log] Both values same, returns True 
2018-12-26 07:45:27,804 INFO  [Log] Office Address value validation done 
2018-12-26 07:45:27,882 INFO  [Log] Got the text value from an element 
2018-12-26 07:45:27,882 INFO  [Log] Both values same, returns True 
